pubmed,journal,year,se,z_score
34333808,Scandinavian journal of medicine & science in sports,2021,0.3805242032596216,10.032771353973983
34333808,Scandinavian journal of medicine & science in sports,2021,0.3718375991899675,10.394138210643263
34309944,Scandinavian journal of medicine & science in sports,2021,0.08706713364563227,-4.096550891297489
34309944,Scandinavian journal of medicine & science in sports,2021,0.09348544650635082,-3.3664143094007764
34309944,Scandinavian journal of medicine & science in sports,2021,0.10758306861733284,-2.6740459827842473
34309944,Scandinavian journal of medicine & science in sports,2021,0.11031145869813587,-2.487836249656972
33914964,Scandinavian journal of medicine & science in sports,2021,0.13994029381347897,-7.501928829004356
33909308,Scandinavian journal of medicine & science in sports,2021,0.20113708172557918,-3.2511482308311836
33909308,Scandinavian journal of medicine & science in sports,2021,0.1505610232927303,-3.175030233512509
33909308,Scandinavian journal of medicine & science in sports,2021,0.27708922670141645,-2.7248355819030956
33909308,Scandinavian journal of medicine & science in sports,2021,0.09209524120850271,-2.154844659937937
33749036,Scandinavian journal of medicine & science in sports,2021,0.2594220045035312,-2.1668127930369527
33609297,Scandinavian journal of medicine & science in sports,2021,0.03248454652464324,-4.642911964929763
33609297,Scandinavian journal of medicine & science in sports,2021,0.07150560335565263,-3.4747117378019907
33609297,Scandinavian journal of medicine & science in sports,2021,0.09947982693168345,-2.36954909142483
33533045,Scandinavian journal of medicine & science in sports,2021,0.32676883812807767,-0.6448626880175766
33533045,Scandinavian journal of medicine & science in sports,2021,0.17390777671844965,-2.4770767830001996
33486843,Scandinavian journal of medicine & science in sports,2021,0.036707698892874806,-2.870256617427943
33486843,Scandinavian journal of medicine & science in sports,2021,0.0727497301616486,1.9211334813835061
33486843,Scandinavian journal of medicine & science in sports,2021,0.05448318885154567,2.881691621198317
33486843,Scandinavian journal of medicine & science in sports,2021,0.21428760896033783,4.63513395771812
33486843,Scandinavian journal of medicine & science in sports,2021,0.07887456063080218,-2.829094064418375
33486843,Scandinavian journal of medicine & science in sports,2021,0.0932295340547105,2.132917007055642
33486843,Scandinavian journal of medicine & science in sports,2021,0.06383278314206135,2.3251376144443054
33462843,Scandinavian journal of medicine & science in sports,2021,0.010630789898104098,-3.8399775474384445
33462843,Scandinavian journal of medicine & science in sports,2021,0.06801751613621138,-2.917644600935176
33462843,Scandinavian journal of medicine & science in sports,2021,0.01282189662777763,0
33341993,Scandinavian journal of medicine & science in sports,2021,0.31814922862018996,2.0503748786970757
33341993,Scandinavian journal of medicine & science in sports,2021,0.24737389484516936,2.464955212847115
33341993,Scandinavian journal of medicine & science in sports,2021,0.34856126179057995,2.3392295778814227
35103994,Scandinavian journal of medicine & science in sports,2022,0.30145412467265637,4.68060264639745
35103994,Scandinavian journal of medicine & science in sports,2022,0.29359535591279357,2.5270745254899554
35103994,Scandinavian journal of medicine & science in sports,2022,0.2763030872786083,2.9188087393817073
35103994,Scandinavian journal of medicine & science in sports,2022,0.39733828615491334,1.731860892126848
35090196,Scandinavian journal of medicine & science in sports,2022,0.13824393133571986,2.9329685881364917
35090196,Scandinavian journal of medicine & science in sports,2022,0.1984470528539937,3.2871497795416227
12370864,Archives of physical medicine and rehabilitation,2002,0.17682326034692483,3.00089620574287
12370864,Archives of physical medicine and rehabilitation,2002,0.1768232603469248,3.6299177207403948
12098154,Archives of physical medicine and rehabilitation,2002,1.224950505459971,2.35958248518035
12048650,Archives of physical medicine and rehabilitation,2002,0.13031265912397721,5.319108559518358
11887119,Archives of physical medicine and rehabilitation,2002,0.1250526368783814,1.848115535445701
11887119,Archives of physical medicine and rehabilitation,2002,0.17682326034692483,-0.6590412145286415
11887119,Archives of physical medicine and rehabilitation,2002,0.15872332770093392,0
11887115,Archives of physical medicine and rehabilitation,2002,0.6026286550244051,2.637171651009892
13680577,Archives of physical medicine and rehabilitation,2003,1.6195436423329945,1.1063360210824447
13680577,Archives of physical medicine and rehabilitation,2003,1.346878560880686,2.1250623211776096
13680577,Archives of physical medicine and rehabilitation,2003,1.3437427261165653,1.2340368765350151
12917850,Archives of physical medicine and rehabilitation,2003,0.04077772983211633,-5.1675518029865835
12881834,Archives of physical medicine and rehabilitation,2003,0.6030175301619297,0.3023486841999359
12736889,Archives of physical medicine and rehabilitation,2003,1.1542726068054892,2.0453175334826756
12736889,Archives of physical medicine and rehabilitation,2003,0.17682326034692483,4.951094870868471
12690594,Archives of physical medicine and rehabilitation,2003,0.19121460965307055,2.5551395665065764
12690594,Archives of physical medicine and rehabilitation,2003,0.2310883200352732,3.251640275757881
12690594,Archives of physical medicine and rehabilitation,2003,0.22115215702514862,3.3763538982939445
15375812,Archives of physical medicine and rehabilitation,2004,0.5304697810407746,3.820823850570568
15241752,Archives of physical medicine and rehabilitation,2004,0.45134862586122354,-2.202847679987333
15241752,Archives of physical medicine and rehabilitation,2004,0.36976358743403626,-1.9849687747069915
15241752,Archives of physical medicine and rehabilitation,2004,0.34881794674346217,-0.6757746719220029
15179648,Archives of physical medicine and rehabilitation,2004,0.56051647381026,1.5693147099193472
16344026,Archives of physical medicine and rehabilitation,2005,0.8719354242700778,2.2251412436540337
16344018,Archives of physical medicine and rehabilitation,2005,0.09680857696553664,4.8549792175238204
16344018,Archives of physical medicine and rehabilitation,2005,0.1266420628351763,4.641322572794152
16344018,Archives of physical medicine and rehabilitation,2005,0.12234007149537915,3.841779913161878
16344018,Archives of physical medicine and rehabilitation,2005,0.4964056502692125,-3.2421829033599114
16344017,Archives of physical medicine and rehabilitation,2005,0.42817111834720706,2.7884236402518727
16271571,Archives of physical medicine and rehabilitation,2005,0.6085257904523458,5.060777712059618
16271571,Archives of physical medicine and rehabilitation,2005,0.5904688016733552,5.2578335547413335
16271571,Archives of physical medicine and rehabilitation,2005,0.6256080250210306,2.316576997605745
16271571,Archives of physical medicine and rehabilitation,2005,0.5064828040896836,3.64024048451662
16271554,Archives of physical medicine and rehabilitation,2005,0.02596497303825062,-4.923300760665747
16271552,Archives of physical medicine and rehabilitation,2005,0.2094338143035281,2.533632177911547
16084819,Archives of physical medicine and rehabilitation,2005,1.123692194987574,2.5965925055807157
16084818,Archives of physical medicine and rehabilitation,2005,0.7128132391181793,2.8817137799470465
16084818,Archives of physical medicine and rehabilitation,2005,0.6558288468338586,1.910198025816225
16003681,Archives of physical medicine and rehabilitation,2005,0.07302359174545577,19.255379731490287
15954061,Archives of physical medicine and rehabilitation,2005,0.07338828378871964,4.5848222529620095
15895331,Archives of physical medicine and rehabilitation,2005,0.09641044650498953,5.194201521373231
15895331,Archives of physical medicine and rehabilitation,2005,0.1489662981109575,1.2796207063336313
15827918,Archives of physical medicine and rehabilitation,2005,0.14489388714437226,2.071202577037042
15827918,Archives of physical medicine and rehabilitation,2005,0.29301599725580896,-2.6501242142799146
15827918,Archives of physical medicine and rehabilitation,2005,0.17095858733042005,2.525655032414434
15759221,Archives of physical medicine and rehabilitation,2005,0.43309452030096396,2.5366570971728466
15759221,Archives of physical medicine and rehabilitation,2005,0.6242771229094779,1.812339536355487
15759221,Archives of physical medicine and rehabilitation,2005,0.575796611968696,1.7881651190353562
15759221,Archives of physical medicine and rehabilitation,2005,0.6277574230124847,3.1446558075709916
15640990,Archives of physical medicine and rehabilitation,2005,0.8312814463428303,1.5771215421529554
15640981,Archives of physical medicine and rehabilitation,2005,0.09680857696553664,4.8549792175238204
17084126,Archives of physical medicine and rehabilitation,2006,0.5365215651983581,2.731609756399189
17023238,Archives of physical medicine and rehabilitation,2006,0.3758433005381429,2.216107408972094
16935052,Archives of physical medicine and rehabilitation,2006,0.8177175521775664,-2.2410934666477202
16935052,Archives of physical medicine and rehabilitation,2006,0.7277120994676831,-2.803609875414966
16935052,Archives of physical medicine and rehabilitation,2006,0.6695583143273364,-2.5610889916506796
16813791,Archives of physical medicine and rehabilitation,2006,0.5054445979719294,3.351067689048519
16813773,Archives of physical medicine and rehabilitation,2006,0.40483802463827595,-2.325889572007904
16731219,Archives of physical medicine and rehabilitation,2006,0.47687484483728565,2.9017912055603086
16731219,Archives of physical medicine and rehabilitation,2006,0.6491068232117974,3.3521253546245915
16731219,Archives of physical medicine and rehabilitation,2006,0.7457259139202156,2.2884609362621755
16571397,Archives of physical medicine and rehabilitation,2006,0.7329413141483823,2.350483680597016
16442968,Archives of physical medicine and rehabilitation,2006,0.19846583175943233,1.6592465525338456
16401437,Archives of physical medicine and rehabilitation,2006,0.5912889196747027,2.4270445082563596
17826468,Archives of physical medicine and rehabilitation,2007,0.26023996765985064,2.172278970572882
17826468,Archives of physical medicine and rehabilitation,2007,0.2670375563274295,-2.238774983480524
17678660,Archives of physical medicine and rehabilitation,2007,0.12531426782285443,4.327713836959068
